"Date Time, GMT-07:00","Water Content, m³/m³ (SEN S/N: 20084300, LBL: West 1)","Water Content, m³/m³ (SEN S/N: 20084302, LBL: East 1)","Water Content, m³/m³ (SEN S/N: 20196321, LBL: West 2)","Water Content, m³/m³ (SEN S/N: 20327477, LBL: East 2)"
19-06-14 04:58:29.0,0.0388,0.0061,0.0322,0.0214
19-06-14 05:08:29.0,0.0388,0.0061,0.0322,0.0214
19-06-14 05:18:29.0,0.0388,0.0061,0.0315,0.0206
19-06-14 05:28:29.0,0.0388,0.0061,0.0315,0.0214
19-06-14 05:38:29.0,0.0388,0.0061,0.0315,0.0214
19-06-14 05:48:29.0,0.0388,0.0061,0.0322,0.0214
19-06-14 05:58:29.0,0.0388,0.0068,0.0315,0.0214
19-06-14 06:08:29.0,0.0395,0.0068,0.0315,0.0206
19-06-14 06:18:29.0,0.0395,0.0061,0.0322,0.0214
19-06-14 06:28:29.0,0.0395,0.0068,0.0322,0.0221
19-06-14 06:38:29.0,0.0395,0.0076,0.0330,0.0221
19-06-14 06:48:29.0,0.0402,0.0076,0.0330,0.0228
19-06-14 06:58:29.0,0.0402,0.0076,0.0322,0.0221
19-06-14 07:08:29.0,0.0410,0.0083,0.0337,0.0228
19-06-14 07:18:29.0,0.0410,0.0090,0.0330,0.0228
19-06-14 07:28:29.0,0.0402,0.0083,0.0337,0.0228
19-06-14 07:38:29.0,0.0402,0.0090,0.0344,0.0235
19-06-14 07:48:29.0,0.0402,0.0083,0.0344,0.0235
19-06-14 07:58:29.0,0.0410,0.0090,0.0359,0.0243
19-06-14 08:08:29.0,0.0410,0.0097,0.0352,0.0243
19-06-14 08:18:29.0,0.0410,0.0097,0.0330,0.0264
19-06-14 08:28:29.0,0.0417,0.0119,0.0337,0.0264
19-06-14 08:38:29.0,0.0424,0.0126,0.0344,0.0264
19-06-14 08:48:29.0,0.0431,0.0141,0.0337,0.0272
19-06-14 08:58:29.0,0.0431,0.0155,0.0344,0.0279
19-06-14 09:08:29.0,0.0439,0.0163,0.0352,0.0279
19-06-14 09:18:29.0,0.0446,0.0163,0.0344,0.0286
19-06-14 09:28:29.0,0.0439,0.0177,0.0352,0.0286
19-06-14 09:38:29.0,0.0446,0.0177,0.0352,0.0286
19-06-14 09:48:29.0,0.0453,0.0192,0.0359,0.0293
19-06-14 09:58:29.0,0.0446,0.0199,0.0359,0.0301
19-06-14 10:08:29.0,0.0453,0.0206,0.0366,0.0301
19-06-14 10:18:29.0,0.0460,0.0199,0.0381,0.0308
19-06-14 10:28:29.0,0.0460,0.0192,0.0381,0.0308
19-06-14 10:38:29.0,0.0468,0.0206,0.0381,0.0308
19-06-14 10:48:29.0,0.0468,0.0199,0.0388,0.0315
19-06-14 10:58:29.0,0.0468,0.0206,0.0395,0.0315
19-06-14 11:08:29.0,0.0482,0.0206,0.0402,0.0322
19-06-14 11:18:29.0,0.0468,0.0214,0.0395,0.0330
19-06-14 11:28:29.0,0.0475,0.0214,0.0395,0.0330
19-06-14 11:38:29.0,0.0475,0.0221,0.0402,0.0330
19-06-14 11:48:29.0,0.0475,0.0221,0.0410,0.0337
19-06-14 11:58:29.0,0.0475,0.0221,0.0410,0.0337
19-06-14 12:08:29.0,0.0482,0.0221,0.0410,0.0344
19-06-14 12:18:29.0,0.0482,0.0221,0.0410,0.0344
19-06-14 12:28:29.0,0.0482,0.0214,0.0417,0.0344
19-06-14 12:38:29.0,0.0490,0.0221,0.0410,0.0352
19-06-14 12:48:29.0,0.0490,0.0214,0.0410,0.0352
19-06-14 12:58:29.0,0.0490,0.0221,0.0410,0.0352
19-06-14 13:08:29.0,0.0490,0.0214,0.0417,0.0352
19-06-14 13:18:29.0,0.0497,0.0206,0.0424,0.0352
19-06-14 13:28:29.0,0.0497,0.0221,0.0417,0.0352
19-06-14 13:38:29.0,0.0497,0.0221,0.0424,0.0352
19-06-14 13:48:29.0,0.0497,0.0221,0.0424,0.0352
19-06-14 13:58:29.0,0.0497,0.0221,0.0424,0.0352
19-06-14 14:08:29.0,0.0497,0.0221,0.0424,0.0352
19-06-14 14:18:29.0,0.0497,0.0214,0.0439,0.0359
19-06-14 14:28:29.0,0.0497,0.0214,0.0439,0.0352
19-06-14 14:38:29.0,0.0497,0.0206,0.0431,0.0352
19-06-14 14:48:29.0,0.0497,0.0214,0.0446,0.0352
19-06-14 14:58:29.0,0.0497,0.0206,0.0439,0.0352
19-06-14 15:08:29.0,0.0497,0.0206,0.0446,0.0344
19-06-14 15:18:29.0,0.0497,0.0206,0.0439,0.0344
19-06-14 15:28:29.0,0.0497,0.0199,0.0439,0.0344
19-06-14 15:38:29.0,0.0504,0.0199,0.0439,0.0344
19-06-14 15:48:29.0,0.0504,0.0184,0.0439,0.0344
19-06-14 15:58:29.0,0.0497,0.0184,0.0439,0.0337
19-06-14 16:08:29.0,0.0497,0.0192,0.0424,0.0337
19-06-14 16:18:29.0,0.0490,0.0184,0.0417,0.0330
19-06-14 16:28:29.0,0.0490,0.0184,0.0417,0.0322
19-06-14 16:38:29.0,0.0490,0.0177,0.0417,0.0322
19-06-14 16:48:29.0,0.0490,0.0177,0.0417,0.0322
19-06-14 16:58:29.0,0.0475,0.0177,0.0410,0.0315
19-06-14 17:08:29.0,0.0475,0.0192,0.0402,0.0308
19-06-14 17:18:29.0,0.0468,0.0177,0.0395,0.0308
19-06-14 17:28:29.0,0.0460,0.0170,0.0388,0.0293
19-06-14 17:38:29.0,0.0453,0.0155,0.0388,0.0293
19-06-14 17:48:29.0,0.0446,0.0141,0.0388,0.0286
19-06-14 17:58:29.0,0.0446,0.0134,0.0366,0.0279
19-06-14 18:08:29.0,0.0439,0.0126,0.0373,0.0279
19-06-14 18:18:29.0,0.0439,0.0119,0.0359,0.0279
19-06-14 18:28:29.0,0.0439,0.0119,0.0352,0.0272
19-06-14 18:38:29.0,0.0439,0.0105,0.0359,0.0272
19-06-14 18:48:29.0,0.0431,0.0105,0.0337,0.0272
19-06-14 18:58:29.0,0.0424,0.0105,0.0337,0.0264
19-06-14 19:08:29.0,0.0424,0.0090,0.0344,0.0272
19-06-14 19:18:29.0,0.0424,0.0097,0.0330,0.0250
19-06-14 19:28:29.0,0.0424,0.0097,0.0330,0.0243
19-06-14 19:38:29.0,0.0424,0.0090,0.0330,0.0243
19-06-14 19:48:29.0,0.0424,0.0083,0.0322,0.0243
19-06-14 19:58:29.0,0.0417,0.0083,0.0322,0.0243
19-06-14 20:08:29.0,0.0417,0.0076,0.0322,0.0235
19-06-14 20:18:29.0,0.0410,0.0076,0.0322,0.0250
19-06-14 20:28:29.0,0.0410,0.0068,0.0315,0.0235
19-06-14 20:38:29.0,0.0410,0.0076,0.0308,0.0235
19-06-14 20:48:29.0,0.0402,0.0068,0.0308,0.0228
19-06-14 20:58:29.0,0.0402,0.0076,0.0308,0.0228
19-06-14 21:08:29.0,0.0402,0.0068,0.0308,0.0221
19-06-14 21:18:29.0,0.0395,0.0061,0.0301,0.0221
19-06-14 21:28:29.0,0.0395,0.0061,0.0293,0.0221
19-06-14 21:38:29.0,0.0395,0.0054,0.0301,0.0221
19-06-14 21:48:29.0,0.0388,0.0054,0.0301,0.0214
19-06-14 21:58:29.0,0.0388,0.0054,0.0301,0.0214
19-06-14 22:08:29.0,0.0388,0.0054,0.0293,0.0214
19-06-14 22:18:29.0,0.0395,0.0046,0.0293,0.0221
19-06-14 22:28:29.0,0.0395,0.0046,0.0286,0.0221
19-06-14 22:38:29.0,0.0388,0.0046,0.0293,0.0214
19-06-14 22:48:29.0,0.0381,0.0046,0.0286,0.0214
19-06-14 22:58:29.0,0.0381,0.0054,0.0293,0.0214
19-06-14 23:08:29.0,0.0395,0.0054,0.0293,0.0214
19-06-14 23:18:29.0,0.0388,0.0046,0.0293,0.0206
19-06-14 23:28:29.0,0.0381,0.0046,0.0286,0.0206
19-06-14 23:38:29.0,0.0388,0.0039,0.0286,0.0206
19-06-14 23:48:29.0,0.0381,0.0046,0.0293,0.0206
19-06-14 23:58:29.0,0.0388,0.0046,0.0293,0.0206
19-06-15 00:08:29.0,0.0381,0.0046,0.0286,0.0206
19-06-15 00:18:29.0,0.0381,0.0046,0.0293,0.0206
19-06-15 00:28:29.0,0.0388,0.0054,0.0293,0.0206
19-06-15 00:38:29.0,0.0381,0.0046,0.0293,0.0206
19-06-15 00:48:29.0,0.0381,0.0046,0.0286,0.0206
19-06-15 00:58:29.0,0.0373,0.0046,0.0293,0.0199
19-06-15 01:08:29.0,0.0373,0.0039,0.0279,0.0206
19-06-15 01:18:29.0,0.0381,0.0039,0.0286,0.0199
19-06-15 01:28:29.0,0.0388,0.0039,0.0279,0.0199
19-06-15 01:38:29.0,0.0373,0.0046,0.0279,0.0206
19-06-15 01:48:29.0,0.0373,0.0039,0.0279,0.0214
19-06-15 01:58:29.0,0.0366,0.0046,0.0279,0.0206
19-06-15 02:08:29.0,0.0366,0.0039,0.0279,0.0206
19-06-15 02:18:29.0,0.0366,0.0032,0.0279,0.0206
19-06-15 02:28:29.0,0.0366,0.0032,0.0272,0.0199
19-06-15 02:38:29.0,0.0366,0.0032,0.0272,0.0199
19-06-15 02:48:29.0,0.0359,0.0025,0.0279,0.0199
19-06-15 02:58:29.0,0.0359,0.0025,0.0272,0.0199
19-06-15 03:08:29.0,0.0359,0.0025,0.0264,0.0199
19-06-15 03:18:29.0,0.0359,0.0025,0.0272,0.0199
19-06-15 03:28:29.0,0.0359,0.0025,0.0264,0.0199
19-06-15 03:38:29.0,0.0359,0.0025,0.0264,0.0199
19-06-15 03:48:29.0,0.0359,0.0025,0.0279,0.0192
19-06-15 03:58:29.0,0.0352,0.0025,0.0272,0.0192
19-06-15 04:08:29.0,0.0352,0.0017,0.0279,0.0192
19-06-15 04:18:29.0,0.0352,0.0025,0.0272,0.0192
19-06-15 04:28:29.0,0.0352,0.0025,0.0272,0.0192
19-06-15 04:38:29.0,0.0352,0.0017,0.0264,0.0192
19-06-15 04:48:29.0,0.0352,0.0025,0.0272,0.0192
19-06-15 04:58:29.0,0.0352,0.0025,0.0272,0.0192
19-06-15 05:08:29.0,0.0352,0.0025,0.0264,0.0192
19-06-15 05:18:29.0,0.0352,0.0010,0.0264,0.0192
19-06-15 05:28:29.0,0.0352,0.0017,0.0272,0.0192
19-06-15 05:38:29.0,0.0352,0.0017,0.0264,0.0192
19-06-15 05:48:29.0,0.0352,0.0017,0.0264,0.0192
19-06-15 05:58:29.0,0.0352,0.0025,0.0272,0.0192
19-06-15 06:08:29.0,0.0359,0.0017,0.0272,0.0192
19-06-15 06:18:29.0,0.0359,0.0025,0.0264,0.0192
19-06-15 06:28:29.0,0.0366,0.0046,0.0279,0.0192
19-06-15 06:38:29.0,0.0373,0.0039,0.0286,0.0192
19-06-15 06:48:29.0,0.0366,0.0039,0.0286,0.0199
19-06-15 06:58:29.0,0.0373,0.0039,0.0286,0.0206
19-06-15 07:08:29.0,0.0373,0.0046,0.0293,0.0206
19-06-15 07:18:29.0,0.0388,0.0054,0.0286,0.0206
19-06-15 07:28:29.0,0.0388,0.0061,0.0293,0.0214
19-06-15 07:38:29.0,0.0388,0.0061,0.0308,0.0214
19-06-15 07:48:29.0,0.0388,0.0061,0.0315,0.0228
19-06-15 07:58:29.0,0.0388,0.0061,0.0315,0.0228
19-06-15 08:08:29.0,0.0395,0.0076,0.0315,0.0235
19-06-15 08:18:29.0,0.0395,0.0083,0.0330,0.0243
19-06-15 08:28:29.0,0.0402,0.0097,0.0322,0.0257
19-06-15 08:38:29.0,0.0410,0.0119,0.0322,0.0243
19-06-15 08:48:29.0,0.0417,0.0126,0.0330,0.0257
19-06-15 08:58:29.0,0.0417,0.0155,0.0330,0.0264
19-06-15 09:08:29.0,0.0424,0.0155,0.0330,0.0264
19-06-15 09:18:29.0,0.0431,0.0170,0.0337,0.0272
19-06-15 09:28:29.0,0.0431,0.0170,0.0344,0.0279
19-06-15 09:38:29.0,0.0431,0.0177,0.0344,0.0286
19-06-15 09:48:29.0,0.0431,0.0184,0.0366,0.0286
19-06-15 09:58:29.0,0.0439,0.0192,0.0352,0.0293
19-06-15 10:08:29.0,0.0446,0.0184,0.0366,0.0293
19-06-15 10:18:29.0,0.0446,0.0206,0.0359,0.0301
19-06-15 10:28:29.0,0.0453,0.0214,0.0359,0.0308
19-06-15 10:38:29.0,0.0453,0.0214,0.0359,0.0308
19-06-15 10:48:29.0,0.0460,0.0214,0.0373,0.0315
19-06-15 10:58:29.0,0.0460,0.0214,0.0366,0.0322
19-06-15 11:08:29.0,0.0460,0.0214,0.0373,0.0322
19-06-15 11:18:29.0,0.0468,0.0214,0.0388,0.0330
19-06-15 11:28:29.0,0.0468,0.0221,0.0381,0.0330
19-06-15 11:38:29.0,0.0468,0.0228,0.0381,0.0337
19-06-15 11:48:29.0,0.0468,0.0214,0.0395,0.0344
19-06-15 11:58:29.0,0.0468,0.0228,0.0388,0.0344
19-06-15 12:08:29.0,0.0475,0.0206,0.0402,0.0344
19-06-15 12:18:29.0,0.0475,0.0228,0.0395,0.0352
19-06-15 12:28:29.0,0.0475,0.0228,0.0395,0.0352
19-06-15 12:38:29.0,0.0482,0.0228,0.0402,0.0352
19-06-15 12:48:29.0,0.0482,0.0228,0.0388,0.0352
19-06-15 12:58:29.0,0.0490,0.0228,0.0395,0.0359
19-06-15 13:08:29.0,0.0490,0.0228,0.0402,0.0352
19-06-15 13:18:29.0,0.0490,0.0228,0.0402,0.0359
19-06-15 13:28:29.0,0.0497,0.0221,0.0410,0.0359
19-06-15 13:38:29.0,0.0497,0.0214,0.0417,0.0359
19-06-15 13:48:29.0,0.0497,0.0228,0.0410,0.0359
19-06-15 13:58:29.0,0.0490,0.0214,0.0424,0.0359
19-06-15 14:08:29.0,0.0490,0.0221,0.0424,0.0359
19-06-15 14:18:29.0,0.0490,0.0221,0.0424,0.0359
19-06-15 14:28:29.0,0.0497,0.0221,0.0431,0.0359
19-06-15 14:38:29.0,0.0490,0.0214,0.0431,0.0359
19-06-15 14:48:29.0,0.0497,0.0214,0.0439,0.0359
19-06-15 14:58:29.0,0.0497,0.0214,0.0439,0.0359
19-06-15 15:08:29.0,0.0497,0.0214,0.0439,0.0352
19-06-15 15:18:29.0,0.0497,0.0199,0.0431,0.0352
19-06-15 15:28:29.0,0.0497,0.0214,0.0431,0.0352
19-06-15 15:38:29.0,0.0497,0.0199,0.0431,0.0344
19-06-15 15:48:29.0,0.0497,0.0206,0.0431,0.0344
19-06-15 15:58:29.0,0.0497,0.0199,0.0431,0.0337
19-06-15 16:08:29.0,0.0497,0.0192,0.0424,0.0337
19-06-15 16:18:29.0,0.0490,0.0184,0.0417,0.0337
19-06-15 16:28:29.0,0.0482,0.0192,0.0417,0.0330
19-06-15 16:38:29.0,0.0482,0.0192,0.0417,0.0322
19-06-15 16:48:29.0,0.0482,0.0184,0.0410,0.0322
19-06-15 16:58:29.0,0.0482,0.0184,0.0402,0.0322
19-06-15 17:08:29.0,0.0475,0.0184,0.0402,0.0315
19-06-15 17:18:29.0,0.0468,0.0170,0.0410,0.0308
19-06-15 17:28:29.0,0.0460,0.0163,0.0395,0.0301
19-06-15 17:38:29.0,0.0446,0.0163,0.0402,0.0293
19-06-15 17:48:29.0,0.0446,0.0141,0.0381,0.0286
19-06-15 17:58:29.0,0.0439,0.0134,0.0373,0.0286
19-06-15 18:08:29.0,0.0431,0.0126,0.0359,0.0279
19-06-15 18:18:29.0,0.0431,0.0119,0.0366,0.0279
19-06-15 18:28:29.0,0.0431,0.0119,0.0344,0.0272
19-06-15 18:38:29.0,0.0431,0.0119,0.0344,0.0272
19-06-15 18:48:29.0,0.0424,0.0105,0.0344,0.0264
19-06-15 18:58:29.0,0.0424,0.0097,0.0337,0.0257
19-06-15 19:08:29.0,0.0424,0.0097,0.0337,0.0257
19-06-15 19:18:29.0,0.0424,0.0105,0.0322,0.0243
19-06-15 19:28:29.0,0.0417,0.0090,0.0322,0.0243
19-06-15 19:38:29.0,0.0417,0.0083,0.0322,0.0243
19-06-15 19:48:29.0,0.0417,0.0083,0.0315,0.0243
19-06-15 19:58:29.0,0.0410,0.0076,0.0322,0.0235
19-06-15 20:08:29.0,0.0410,0.0083,0.0308,0.0235
19-06-15 20:18:29.0,0.0410,0.0076,0.0322,0.0250
19-06-15 20:28:29.0,0.0410,0.0076,0.0315,0.0235
19-06-15 20:38:29.0,0.0402,0.0076,0.0322,0.0228
19-06-15 20:48:29.0,0.0402,0.0068,0.0301,0.0228
19-06-15 20:58:29.0,0.0402,0.0068,0.0308,0.0228
19-06-15 21:08:29.0,0.0402,0.0076,0.0308,0.0228
19-06-15 21:18:29.0,0.0402,0.0076,0.0308,0.0228
19-06-15 21:28:29.0,0.0402,0.0076,0.0301,0.0228
19-06-15 21:38:29.0,0.0395,0.0061,0.0301,0.0228
19-06-15 21:48:29.0,0.0395,0.0068,0.0301,0.0228
19-06-15 21:58:29.0,0.0395,0.0068,0.0301,0.0228
19-06-15 22:08:29.0,0.0395,0.0061,0.0301,0.0228
19-06-15 22:18:29.0,0.0395,0.0068,0.0308,0.0228
19-06-15 22:28:29.0,0.0395,0.0068,0.0308,0.0228
19-06-15 22:38:29.0,0.0395,0.0068,0.0308,0.0228
19-06-15 22:48:29.0,0.0395,0.0068,0.0301,0.0221
19-06-15 22:58:29.0,0.0395,0.0068,0.0293,0.0221
19-06-15 23:08:29.0,0.0388,0.0061,0.0301,0.0221
19-06-15 23:18:29.0,0.0388,0.0054,0.0301,0.0214
19-06-15 23:28:29.0,0.0388,0.0061,0.0301,0.0214
19-06-15 23:38:29.0,0.0381,0.0054,0.0293,0.0214
19-06-15 23:48:29.0,0.0388,0.0054,0.0293,0.0214
19-06-15 23:58:29.0,0.0381,0.0054,0.0301,0.0214
19-06-16 00:08:29.0,0.0381,0.0054,0.0293,0.0214
19-06-16 00:18:29.0,0.0381,0.0054,0.0293,0.0214
19-06-16 00:28:29.0,0.0381,0.0054,0.0293,0.0214
19-06-16 00:38:29.0,0.0381,0.0054,0.0286,0.0214
19-06-16 00:48:29.0,0.0381,0.0046,0.0286,0.0206
19-06-16 00:58:29.0,0.0388,0.0054,0.0293,0.0214
19-06-16 01:08:29.0,0.0381,0.0046,0.0293,0.0206
19-06-16 01:18:29.0,0.0381,0.0054,0.0286,0.0206
19-06-16 01:28:29.0,0.0388,0.0046,0.0286,0.0214
19-06-16 01:38:29.0,0.0381,0.0046,0.0286,0.0214
19-06-16 01:48:29.0,0.0366,0.0039,0.0286,0.0214
19-06-16 01:58:29.0,0.0366,0.0046,0.0279,0.0214
19-06-16 02:08:29.0,0.0366,0.0046,0.0279,0.0214
19-06-16 02:18:29.0,0.0366,0.0054,0.0286,0.0214
19-06-16 02:28:29.0,0.0366,0.0046,0.0279,0.0214
19-06-16 02:38:29.0,0.0366,0.0046,0.0279,0.0206
19-06-16 02:48:29.0,0.0366,0.0046,0.0279,0.0206
19-06-16 02:58:29.0,0.0366,0.0039,0.0279,0.0214
19-06-16 03:08:29.0,0.0366,0.0039,0.0279,0.0206
19-06-16 03:18:29.0,0.0366,0.0039,0.0279,0.0206
19-06-16 03:28:29.0,0.0359,0.0039,0.0279,0.0206
19-06-16 03:38:29.0,0.0359,0.0032,0.0279,0.0199
19-06-16 03:48:29.0,0.0359,0.0032,0.0279,0.0199
19-06-16 03:58:29.0,0.0359,0.0039,0.0272,0.0199
19-06-16 04:08:29.0,0.0359,0.0039,0.0272,0.0206
19-06-16 04:18:29.0,0.0359,0.0032,0.0272,0.0199
19-06-16 04:28:29.0,0.0359,0.0032,0.0279,0.0199
19-06-16 04:38:29.0,0.0359,0.0032,0.0272,0.0199
19-06-16 04:48:29.0,0.0359,0.0032,0.0272,0.0199
19-06-16 04:58:29.0,0.0359,0.0039,0.0272,0.0199
19-06-16 05:08:29.0,0.0359,0.0032,0.0272,0.0199
19-06-16 05:18:29.0,0.0359,0.0032,0.0272,0.0199
19-06-16 05:28:29.0,0.0359,0.0032,0.0272,0.0199
19-06-16 05:38:29.0,0.0359,0.0032,0.0279,0.0199
19-06-16 05:48:29.0,0.0359,0.0039,0.0272,0.0199
19-06-16 05:58:29.0,0.0359,0.0032,0.0279,0.0199
19-06-16 06:08:29.0,0.0359,0.0032,0.0279,0.0206
19-06-16 06:18:29.0,0.0366,0.0054,0.0279,0.0199
19-06-16 06:28:29.0,0.0373,0.0046,0.0286,0.0206
19-06-16 06:38:29.0,0.0373,0.0054,0.0279,0.0206
19-06-16 06:48:29.0,0.0373,0.0054,0.0286,0.0214
19-06-16 06:58:29.0,0.0381,0.0054,0.0286,0.0221
19-06-16 07:08:29.0,0.0388,0.0068,0.0286,0.0221
19-06-16 07:18:29.0,0.0388,0.0068,0.0301,0.0214
19-06-16 07:28:29.0,0.0395,0.0068,0.0301,0.0221
19-06-16 07:38:29.0,0.0395,0.0083,0.0293,0.0214
19-06-16 07:48:29.0,0.0395,0.0068,0.0308,0.0228
19-06-16 07:58:29.0,0.0395,0.0083,0.0308,0.0243
19-06-16 08:08:29.0,0.0402,0.0083,0.0315,0.0243
19-06-16 08:18:29.0,0.0402,0.0097,0.0322,0.0250
19-06-16 08:28:29.0,0.0410,0.0105,0.0322,0.0257
19-06-16 08:38:29.0,0.0417,0.0119,0.0330,0.0264
19-06-16 08:48:29.0,0.0424,0.0141,0.0330,0.0272
19-06-16 08:58:29.0,0.0424,0.0155,0.0330,0.0272
19-06-16 09:08:29.0,0.0431,0.0163,0.0352,0.0272
19-06-16 09:18:29.0,0.0431,0.0170,0.0352,0.0279
19-06-16 09:28:29.0,0.0439,0.0177,0.0337,0.0286
19-06-16 09:38:29.0,0.0439,0.0184,0.0344,0.0286
19-06-16 09:48:29.0,0.0439,0.0192,0.0359,0.0301
19-06-16 09:58:29.0,0.0453,0.0192,0.0359,0.0293
19-06-16 10:08:29.0,0.0453,0.0199,0.0366,0.0301
19-06-16 10:18:29.0,0.0453,0.0214,0.0359,0.0308
19-06-16 10:28:29.0,0.0460,0.0221,0.0359,0.0308
19-06-16 10:38:29.0,0.0468,0.0206,0.0373,0.0315
19-06-16 10:48:29.0,0.0460,0.0206,0.0373,0.0322
19-06-16 10:58:29.0,0.0468,0.0214,0.0381,0.0330
19-06-16 11:08:29.0,0.0468,0.0221,0.0388,0.0330
19-06-16 11:18:29.0,0.0475,0.0228,0.0381,0.0337
19-06-16 11:28:29.0,0.0475,0.0235,0.0395,0.0352
19-06-16 11:38:29.0,0.0475,0.0243,0.0395,0.0352
19-06-16 11:48:29.0,0.0475,0.0257,0.0388,0.0359
19-06-16 11:58:29.0,0.0475,0.0257,0.0388,0.0359
19-06-16 12:08:29.0,0.0482,0.0257,0.0395,0.0359
19-06-16 12:18:29.0,0.0482,0.0257,0.0395,0.0359
19-06-16 12:28:29.0,0.0482,0.0257,0.0402,0.0366
19-06-16 12:38:29.0,0.0482,0.0257,0.0402,0.0366
19-06-16 12:48:29.0,0.0490,0.0243,0.0410,0.0359
19-06-16 12:58:29.0,0.0490,0.0257,0.0402,0.0366
19-06-16 13:08:29.0,0.0490,0.0250,0.0410,0.0366
19-06-16 13:18:29.0,0.0497,0.0243,0.0417,0.0373
19-06-16 13:28:29.0,0.0504,0.0243,0.0417,0.0366
19-06-16 13:38:29.0,0.0504,0.0243,0.0417,0.0381
19-06-16 13:48:29.0,0.0497,0.0250,0.0417,0.0388
19-06-16 13:58:29.0,0.0497,0.0243,0.0417,0.0388
19-06-16 14:08:29.0,0.0497,0.0250,0.0424,0.0388
19-06-16 14:18:29.0,0.0497,0.0243,0.0431,0.0388
19-06-16 14:28:29.0,0.0497,0.0228,0.0431,0.0388
19-06-16 14:38:29.0,0.0497,0.0228,0.0439,0.0381
19-06-16 14:48:29.0,0.0497,0.0221,0.0446,0.0373
19-06-16 14:58:29.0,0.0497,0.0214,0.0439,0.0359
19-06-16 15:08:29.0,0.0497,0.0214,0.0439,0.0359
19-06-16 15:18:29.0,0.0497,0.0214,0.0439,0.0352
19-06-16 15:28:29.0,0.0497,0.0214,0.0431,0.0352
19-06-16 15:38:29.0,0.0497,0.0206,0.0431,0.0352
19-06-16 15:48:29.0,0.0504,0.0206,0.0431,0.0352
19-06-16 15:58:29.0,0.0497,0.0192,0.0431,0.0344
19-06-16 16:08:29.0,0.0497,0.0184,0.0431,0.0344
19-06-16 16:18:29.0,0.0490,0.0192,0.0417,0.0337
19-06-16 16:28:29.0,0.0490,0.0192,0.0417,0.0330
19-06-16 16:38:29.0,0.0490,0.0177,0.0410,0.0330
19-06-16 16:48:29.0,0.0482,0.0184,0.0402,0.0322
19-06-16 16:58:29.0,0.0475,0.0184,0.0410,0.0315
19-06-16 17:08:29.0,0.0475,0.0184,0.0402,0.0315
19-06-16 17:18:29.0,0.0468,0.0177,0.0395,0.0315
19-06-16 17:28:29.0,0.0453,0.0163,0.0395,0.0301
19-06-16 17:38:29.0,0.0446,0.0163,0.0381,0.0293
19-06-16 17:48:29.0,0.0439,0.0141,0.0381,0.0286
19-06-16 17:58:29.0,0.0439,0.0134,0.0373,0.0286
19-06-16 18:08:29.0,0.0431,0.0134,0.0352,0.0279
19-06-16 18:18:29.0,0.0431,0.0119,0.0344,0.0279
19-06-16 18:28:29.0,0.0431,0.0112,0.0352,0.0272
19-06-16 18:38:29.0,0.0431,0.0105,0.0344,0.0264
19-06-16 18:48:29.0,0.0424,0.0097,0.0344,0.0264
19-06-16 18:58:29.0,0.0417,0.0097,0.0337,0.0264
19-06-16 19:08:29.0,0.0424,0.0105,0.0330,0.0250
19-06-16 19:18:29.0,0.0424,0.0105,0.0330,0.0243
19-06-16 19:28:29.0,0.0417,0.0097,0.0330,0.0243
19-06-16 19:38:29.0,0.0417,0.0090,0.0322,0.0243
19-06-16 19:48:29.0,0.0417,0.0083,0.0322,0.0235
19-06-16 19:58:29.0,0.0410,0.0083,0.0322,0.0235
19-06-16 20:08:29.0,0.0410,0.0083,0.0308,0.0235
19-06-16 20:18:29.0,0.0410,0.0076,0.0315,0.0228
19-06-16 20:28:29.0,0.0410,0.0076,0.0315,0.0250
19-06-16 20:38:29.0,0.0402,0.0068,0.0315,0.0243
19-06-16 20:48:29.0,0.0402,0.0076,0.0315,0.0228
19-06-16 20:58:29.0,0.0402,0.0068,0.0315,0.0228
19-06-16 21:08:29.0,0.0402,0.0068,0.0315,0.0228
19-06-16 21:18:29.0,0.0402,0.0068,0.0308,0.0228
19-06-16 21:28:29.0,0.0402,0.0068,0.0301,0.0228
19-06-16 21:38:29.0,0.0402,0.0076,0.0308,0.0228
19-06-16 21:48:29.0,0.0402,0.0076,0.0308,0.0228
19-06-16 21:58:29.0,0.0402,0.0061,0.0308,0.0235
19-06-16 22:08:29.0,0.0395,0.0068,0.0308,0.0221
19-06-16 22:18:29.0,0.0395,0.0068,0.0315,0.0228
19-06-16 22:28:29.0,0.0395,0.0068,0.0301,0.0221
19-06-16 22:38:29.0,0.0395,0.0068,0.0308,0.0221
19-06-16 22:48:29.0,0.0395,0.0061,0.0308,0.0228
19-06-16 22:58:29.0,0.0395,0.0061,0.0301,0.0228
19-06-16 23:08:29.0,0.0395,0.0061,0.0301,0.0228
19-06-16 23:18:29.0,0.0388,0.0061,0.0293,0.0214
19-06-16 23:28:29.0,0.0388,0.0054,0.0293,0.0221
19-06-16 23:38:29.0,0.0381,0.0054,0.0293,0.0214
19-06-16 23:48:29.0,0.0381,0.0046,0.0293,0.0214
19-06-16 23:58:29.0,0.0381,0.0054,0.0286,0.0214
19-06-17 00:08:29.0,0.0381,0.0061,0.0286,0.0214
19-06-17 00:18:29.0,0.0388,0.0061,0.0293,0.0214
19-06-17 00:28:29.0,0.0381,0.0054,0.0286,0.0214
19-06-17 00:38:29.0,0.0381,0.0046,0.0293,0.0206
